brand,id,value,year,model,version
Ferrari,6094,1641240,2015,F458, Italia F1 4.5 V8 570cv
Ferrari,6094,1387983,2014,F458, Italia F1 4.5 V8 570cv
Ferrari,6094,1242915,2013,F458, Italia F1 4.5 V8 570cv
Ferrari,6094,1125661,2012,F458, Italia F1 4.5 V8 570cv
Ferrari,6094,1050873,2011,F458, Italia F1 4.5 V8 570cv
Ferrari,6094,975656,2010,F458, Italia F1 4.5 V8 570cv
Ferrari,6912,2104423,2015,F458, Speciale F1 4.5 V8
Ferrari,6912,1813771,2013,F458, Speciale F1 4.5 V8
Ferrari,6156,2584650,32000,F458, Spider F1 4.5 V8 570cv
Ferrari,6156,1906694,2015,F458, Spider F1 4.5 V8 570cv
Ferrari,6156,1694378,2014,F458, Spider F1 4.5 V8 570cv
Ferrari,6156,1474155,2013,F458, Spider F1 4.5 V8 570cv
Ferrari,6156,1254387,2012,F458, Spider F1 4.5 V8 570cv
Ferrari,4289,1863086,2012,F599, GTB Fiorano F1 6.0 V12 620cv
Ferrari,4289,1368076,2011,F599, GTB Fiorano F1 6.0 V12 620cv
Ferrari,4289,1200997,2010,F599, GTB Fiorano F1 6.0 V12 620cv
Ferrari,4289,1146790,2009,F599, GTB Fiorano F1 6.0 V12 620cv
Ferrari,4289,885022,2008,F599, GTB Fiorano F1 6.0 V12 620cv
Ferrari,4289,771722,2007,F599, GTB Fiorano F1 6.0 V12 620cv
Ferrari,6095,3464371,2016,Ff, F1 6.3 V12 660cv
Ferrari,6095,3001669,2015,Ff, F1 6.3 V12 660cv
Ferrari,6095,2352539,2013,Ff, F1 6.3 V12 660cv
Ferrari,6095,2103524,2012,Ff, F1 6.3 V12 660cv
Fiat,7097,76261,2015,500, ABARTH MULTIAIR 1.4 TB 16V 3p
Fiat,7097,66963,2014,500, ABARTH MULTIAIR 1.4 TB 16V 3p
Fiat,6885,56706,2015,500, Cabrio Dualogic Flex 1.4 8V
Fiat,6885,49754,2014,500, Cabrio Dualogic Flex 1.4 8V
Fiat,6886,54045,2015,500, Cabrio Flex 1.4 8V Mec.
Fiat,6886,48175,2014,500, Cabrio Flex 1.4 8V Mec.
Fiat,6262,63905,2015,500, Cabrio/500 Coupe Gucci/Flex 1.4 Aut.
Fiat,6262,54272,2014,500, Cabrio/500 Coupe Gucci/Flex 1.4 Aut.
Fiat,6262,50771,2013,500, Cabrio/500 Coupe Gucci/Flex 1.4 Aut.
Fiat,6262,45765,2012,500, Cabrio/500 Coupe Gucci/Flex 1.4 Aut.
Fiat,5613,45950,2015,500, Cult 1.4 Flex 8V EVO Dualogic
Fiat,5613,37711,2014,500, Cult 1.4 Flex 8V EVO Dualogic
Fiat,5613,35018,2013,500, Cult 1.4 Flex 8V EVO Dualogic
Fiat,5613,31180,2012,500, Cult 1.4 Flex 8V EVO Dualogic
Fiat,5614,57889,32000,500, Cult 1.4 Flex 8V EVO Mec.
Fiat,5614,51604,2017,500, Cult 1.4 Flex 8V EVO Mec.
Fiat,5614,47205,2015,500, Cult 1.4 Flex 8V EVO Mec.
Fiat,5614,36476,2014,500, Cult 1.4 Flex 8V EVO Mec.
Fiat,5614,33359,2013,500, Cult 1.4 Flex 8V EVO Mec.
Fiat,5614,30264,2012,500, Cult 1.4 Flex 8V EVO Mec.
Fiat,5059,29451,2010,500, LOUNGE 1.4 16V 100cv  Mec.
Fiat,5060,36823,2012,500, LOUNGE 1.4 16V 100cv Dualogic
Fiat,5060,30832,2010,500, LOUNGE 1.4 16V 100cv Dualogic
Fiat,5615,47531,2014,500, Lounge Air 1.4/ 1.4 Flex 16V Aut.
Fiat,5615,44799,2013,500, Lounge Air 1.4/ 1.4 Flex 16V Aut.
Fiat,5615,36944,2012,500, Lounge Air 1.4/ 1.4 Flex 16V Aut.
Fiat,5061,29298,2010,500, SPORT 1.4 16V 100cv  Dualogic
Fiat,5062,29239,2010,500, SPORT 1.4 16V 100cv Mec.
Fiat,5062,27372,2009,500, SPORT 1.4 16V 100cv Mec.
Fiat,5062,26566,2008,500, SPORT 1.4 16V 100cv Mec.
Fiat,5616,52791,2015,500, Sport Air 1.4 16V/1.4 Flex 16V Aut.
Fiat,5616,46983,2014,500, Sport Air 1.4 16V/1.4 Flex 16V Aut.
Fiat,5616,44302,2013,500, Sport Air 1.4 16V/1.4 Flex 16V Aut.
Fiat,5616,36854,2012,500, Sport Air 1.4 16V/1.4 Flex 16V Aut.
Fiat,5617,45882,2014,500, Sport Air 1.4 16V/1.4 Flex Mec.
Fiat,5617,38118,2013,500, Sport Air 1.4 16V/1.4 Flex Mec.
Fiat,5617,33460,2012,500, Sport Air 1.4 16V/1.4 Flex Mec.
Fiat,7965,47255,32000,Argo, DRIVE 1.0 6V Flex
Fiat,7965,42250,2018,Argo, DRIVE 1.0 6V Flex
Fiat,7966,55021,32000,Argo, DRIVE 1.3 8V Flex
Fiat,7966,48105,2018,Argo, DRIVE 1.3 8V Flex
Fiat,7967,59806,32000,Argo, DRIVE GSR 1.3 8V Flex
Fiat,7967,53037,2018,Argo, DRIVE GSR 1.3 8V Flex
Fiat,7968,70742,32000,Argo, HGT 1.8 16V Flex Aut.
Fiat,7968,64522,2018,Argo, HGT 1.8 16V Flex Aut.
Fiat,7969,65315,32000,Argo, HGT 1.8 16V Flex Mec.
Fiat,7969,58987,2018,Argo, HGT 1.8 16V Flex Mec.
Fiat,7970,63007,32000,Argo, PRECISION 1.8 16V Flex Mec.
Fiat,7970,54862,2018,Argo, PRECISION 1.8 16V Flex Mec.
Fiat,7971,68881,32000,Argo, PRECISION 1.8 16VFlex Aut.
Fiat,7971,60922,2018,Argo, PRECISION 1.8 16VFlex Aut.
Fiat,5446,33989,2012,Bravo, ABSOLUTE 1.8 Flex 16V 5p
Fiat,5446,31350,2011,Bravo, ABSOLUTE 1.8 Flex 16V 5p
Fiat,5447,41193,2014,Bravo, ABSOLUTE Dualogic 1.8 Flex 16V 5p
Fiat,5447,37009,2013,Bravo, ABSOLUTE Dualogic 1.8 Flex 16V 5p
Fiat,5447,32213,2012,Bravo, ABSOLUTE Dualogic 1.8 Flex 16V 5p
Fiat,5447,31195,2011,Bravo, ABSOLUTE Dualogic 1.8 Flex 16V 5p
Fiat,7132,58922,2016,Bravo, BlackMotion 1.8 Dualogic Flex 5p
Fiat,7132,56941,2015,Bravo, BlackMotion 1.8 Dualogic Flex 5p
Fiat,7133,56121,2016,Bravo, BlackMotion 1.8 Flex 16v 5p
Fiat,7133,53826,2015,Bravo, BlackMotion 1.8 Flex 16v 5p
Fiat,5448,51877,2016,Bravo, ESSENCE 1.8 Flex 16V 5p
Fiat,5448,49803,2015,Bravo, ESSENCE 1.8 Flex 16V 5p
Fiat,5448,39552,2014,Bravo, ESSENCE 1.8 Flex 16V 5p
Fiat,5448,33482,2013,Bravo, ESSENCE 1.8 Flex 16V 5p
Fiat,5448,31409,2012,Bravo, ESSENCE 1.8 Flex 16V 5p
Fiat,5448,30405,2011,Bravo, ESSENCE 1.8 Flex 16V 5p
Fiat,5449,54226,2016,Bravo, ESSENCE Dualogic 1.8 Flex 16V 5p
Fiat,5449,51461,2015,Bravo, ESSENCE Dualogic 1.8 Flex 16V 5p
Fiat,5449,40010,2014,Bravo, ESSENCE Dualogic 1.8 Flex 16V 5p
Fiat,5449,35313,2013,Bravo, ESSENCE Dualogic 1.8 Flex 16V 5p
Fiat,5449,32000,2012,Bravo, ESSENCE Dualogic 1.8 Flex 16V 5p
Fiat,5449,31002,2011,Bravo, ESSENCE Dualogic 1.8 Flex 16V 5p
Fiat,6051,57169,2016,Bravo, SPORTING 1.8 Dualogic Flex 16V 5p
Fiat,6051,53938,2015,Bravo, SPORTING 1.8 Dualogic Flex 16V 5p
Fiat,6051,42175,2014,Bravo, SPORTING 1.8 Dualogic Flex 16V 5p
Fiat,6051,38026,2013,Bravo, SPORTING 1.8 Dualogic Flex 16V 5p
Fiat,6052,56781,2016,Bravo, SPORTING 1.8 Flex 16V 5p
Fiat,6052,54644,2015,Bravo, SPORTING 1.8 Flex 16V 5p
Fiat,6052,41799,2014,Bravo, SPORTING 1.8 Flex 16V 5p
Fiat,6052,38908,2013,Bravo, SPORTING 1.8 Flex 16V 5p
Fiat,5591,64639,2016,Bravo, T-JET 1.4 16V Turbo 5p
Fiat,5591,57105,2015,Bravo, T-JET 1.4 16V Turbo 5p
Fiat,5591,45593,2014,Bravo, T-JET 1.4 16V Turbo 5p
Fiat,5591,42603,2013,Bravo, T-JET 1.4 16V Turbo 5p
Fiat,5591,41242,2012,Bravo, T-JET 1.4 16V Turbo 5p
Fiat,5591,39773,2011,Bravo, T-JET 1.4 16V Turbo 5p
Fiat,6515,48187,2014,Bravo, WOLVERINE 1.8 Dualogic Flex 16V 5p
Fiat,6516,46097,2014,Bravo, WOLVERINE 1.8 Flex 16V 5p
Fiat,5104,30763,2011,Doblo,  1.4 mpi Fire Flex  8V 4p
Fiat,5104,29768,2010,Doblo,  1.4 mpi Fire Flex  8V 4p
Fiat,5105,43060,2016,Doblo,  Cargo 1.4 mpi Fire Flex 8V 3p
Fiat,5105,39187,2015,Doblo,  Cargo 1.4 mpi Fire Flex 8V 3p
Fiat,5105,36804,2014,Doblo,  Cargo 1.4 mpi Fire Flex 8V 3p
Fiat,5105,33510,2013,Doblo,  Cargo 1.4 mpi Fire Flex 8V 3p
Fiat,5105,28108,2012,Doblo,  Cargo 1.4 mpi Fire Flex 8V 3p
Fiat,5105,26812,2011,Doblo,  Cargo 1.4 mpi Fire Flex 8V 3p
Fiat,5105,25910,2010,Doblo,  Cargo 1.4 mpi Fire Flex 8V 3p
Fiat,6053,50979,2014,Doblo, Adv. XINGU 1.8 Flex 16V 5p
Fiat,6053,45911,2013,Doblo, Adv. XINGU 1.8 Flex 16V 5p
Fiat,6054,52337,2014,Doblo, Adv. XINGU LOCKER 1.8 Flex 16V 5p
Fiat,6054,50229,2013,Doblo, Adv. XINGU LOCKER 1.8 Flex 16V 5p
Fiat,7503,65986,2016,Doblo, Adv.Ext./Adv.Ext.Loc. 1.8 16V Flex
Fiat,3933,89065,32000,Doblo, Adv/Adv TRYON/LOCKER 1.8 Flex
Fiat,3933,78020,2018,Doblo, Adv/Adv TRYON/LOCKER 1.8 Flex
Fiat,3933,71747,2017,Doblo, Adv/Adv TRYON/LOCKER 1.8 Flex
Fiat,3933,66319,2016,Doblo, Adv/Adv TRYON/LOCKER 1.8 Flex
Fiat,3933,56244,2015,Doblo, Adv/Adv TRYON/LOCKER 1.8 Flex
Fiat,3933,50148,2014,Doblo, Adv/Adv TRYON/LOCKER 1.8 Flex
Fiat,3933,44232,2013,Doblo, Adv/Adv TRYON/LOCKER 1.8 Flex
Fiat,3933,40181,2012,Doblo, Adv/Adv TRYON/LOCKER 1.8 Flex
Fiat,3933,38275,2011,Doblo, Adv/Adv TRYON/LOCKER 1.8 Flex
Fiat,3933,36652,2010,Doblo, Adv/Adv TRYON/LOCKER 1.8 Flex
Fiat,3933,29766,2009,Doblo, Adv/Adv TRYON/LOCKER 1.8 Flex
Fiat,3933,26914,2008,Doblo, Adv/Adv TRYON/LOCKER 1.8 Flex
Fiat,3933,26048,2007,Doblo, Adv/Adv TRYON/LOCKER 1.8 Flex
Fiat,5535,51326,2016,Doblo, ATTRACTIVE 1.4 Fire Flex 8V 5p
Fiat,5535,44579,2015,Doblo, ATTRACTIVE 1.4 Fire Flex 8V 5p
Fiat,5535,41679,2014,Doblo, ATTRACTIVE 1.4 Fire Flex 8V 5p
Fiat,5535,38524,2013,Doblo, ATTRACTIVE 1.4 Fire Flex 8V 5p
Fiat,5535,34039,2012,Doblo, ATTRACTIVE 1.4 Fire Flex 8V 5p
Fiat,3934,47015,2016,Doblo, Cargo 1.8 mpi Fire Flex 8V/16V 4p
Fiat,3934,45394,2015,Doblo, Cargo 1.8 mpi Fire Flex 8V/16V 4p
Fiat,3934,41182,2014,Doblo, Cargo 1.8 mpi Fire Flex 8V/16V 4p
Fiat,3934,35250,2013,Doblo, Cargo 1.8 mpi Fire Flex 8V/16V 4p
Fiat,3934,32529,2012,Doblo, Cargo 1.8 mpi Fire Flex 8V/16V 4p
Fiat,3934,28995,2011,Doblo, Cargo 1.8 mpi Fire Flex 8V/16V 4p
Fiat,3934,26974,2010,Doblo, Cargo 1.8 mpi Fire Flex 8V/16V 4p
Fiat,3934,22101,2009,Doblo, Cargo 1.8 mpi Fire Flex 8V/16V 4p
Fiat,3934,21401,2008,Doblo, Cargo 1.8 mpi Fire Flex 8V/16V 4p
Fiat,3934,20698,2007,Doblo, Cargo 1.8 mpi Fire Flex 8V/16V 4p
Fiat,5106,33089,2011,Doblo, ELX 1.4 mpi Fire Flex 8V 4p
Fiat,5106,29830,2010,Doblo, ELX 1.4 mpi Fire Flex 8V 4p
Fiat,3935,31648,2010,Doblo, ELX 1.8 mpi 8V Flex
Fiat,3935,26929,2009,Doblo, ELX 1.8 mpi 8V Flex
Fiat,3935,25288,2008,Doblo, ELX 1.8 mpi 8V Flex
Fiat,3935,24515,2007,Doblo, ELX 1.8 mpi 8V Flex
Fiat,5536,80395,32000,Doblo, ESSENCE 1.8 Flex 16V 5p
Fiat,5536,70643,2018,Doblo, ESSENCE 1.8 Flex 16V 5p
Fiat,5536,65120,2017,Doblo, ESSENCE 1.8 Flex 16V 5p
Fiat,5536,52711,2016,Doblo, ESSENCE 1.8 Flex 16V 5p
Fiat,5536,47294,2015,Doblo, ESSENCE 1.8 Flex 16V 5p
Fiat,5536,43378,2014,Doblo, ESSENCE 1.8 Flex 16V 5p
Fiat,5536,39259,2013,Doblo, ESSENCE 1.8 Flex 16V 5p
Fiat,5536,36823,2012,Doblo, ESSENCE 1.8 Flex 16V 5p
Fiat,4097,34030,2011,Doblo, HLX 1.8 mpi Flex 5p
Fiat,4097,32103,2010,Doblo, HLX 1.8 mpi Flex 5p
Fiat,4097,26963,2009,Doblo, HLX 1.8 mpi Flex 5p
Fiat,4097,26039,2008,Doblo, HLX 1.8 mpi Flex 5p
Fiat,4097,24521,2007,Doblo, HLX 1.8 mpi Flex 5p
Fiat,453,41430,2009,Ducato, Cargo 2.8 Curto/Longo TB Diesel
Fiat,453,39406,2008,Ducato, Cargo 2.8 Curto/Longo TB Diesel
Fiat,453,37575,2007,Ducato, Cargo 2.8 Curto/Longo TB Diesel
Fiat,5022,105000,32000,Ducato, Cargo Curto 2.3 ME Diesel
Fiat,5022,83977,2017,Ducato, Cargo Curto 2.3 ME Diesel
Fiat,5022,78415,2016,Ducato, Cargo Curto 2.3 ME Diesel
Fiat,5022,68904,2015,Ducato, Cargo Curto 2.3 ME Diesel
Fiat,5022,61567,2014,Ducato, Cargo Curto 2.3 ME Diesel
Fiat,5022,55155,2013,Ducato, Cargo Curto 2.3 ME Diesel
Fiat,5022,52522,2012,Ducato, Cargo Curto 2.3 ME Diesel
Fiat,5022,48651,2011,Ducato, Cargo Curto 2.3 ME Diesel
Fiat,5022,46629,2010,Ducato, Cargo Curto 2.3 ME Diesel
Fiat,5023,110000,32000,Ducato, Cargo Longo 2.3 ME Diesel
Fiat,5023,84567,2017,Ducato, Cargo Longo 2.3 ME Diesel
Fiat,5023,81545,2016,Ducato, Cargo Longo 2.3 ME Diesel
Fiat,5023,76884,2015,Ducato, Cargo Longo 2.3 ME Diesel
Fiat,5023,68302,2014,Ducato, Cargo Longo 2.3 ME Diesel
Fiat,5023,61342,2013,Ducato, Cargo Longo 2.3 ME Diesel
Fiat,5023,53859,2012,Ducato, Cargo Longo 2.3 ME Diesel
Fiat,5023,49201,2011,Ducato, Cargo Longo 2.3 ME Diesel
Fiat,5023,47691,2010,Ducato, Cargo Longo 2.3 ME Diesel
Fiat,5024,62653,2012,Ducato, Combinato 2.3 ME Diesel
Fiat,5024,59365,2011,Ducato, Combinato 2.3 ME Diesel
Fiat,5024,52965,2010,Ducato, Combinato 2.3 ME Diesel
Fiat,455,51892,2009,Ducato, Combinato 2.8 Turbo Diesel
Fiat,455,46356,2008,Ducato, Combinato 2.8 Turbo Diesel
Fiat,455,43943,2007,Ducato, Combinato 2.8 Turbo Diesel
Fiat,5025,113333,32000,Ducato, Maxi. Curta 2.3 T.Alto ME Diesel
Fiat,5025,86806,2017,Ducato, Maxi. Curta 2.3 T.Alto ME Diesel
Fiat,5025,82109,2016,Ducato, Maxi. Curta 2.3 T.Alto ME Diesel
Fiat,5025,76687,2015,Ducato, Maxi. Curta 2.3 T.Alto ME Diesel
Fiat,5025,69255,2014,Ducato, Maxi. Curta 2.3 T.Alto ME Diesel
Fiat,5025,59634,2013,Ducato, Maxi. Curta 2.3 T.Alto ME Diesel
Fiat,5025,57870,2012,Ducato, Maxi. Curta 2.3 T.Alto ME Diesel
Fiat,5025,52962,2011,Ducato, Maxi. Curta 2.3 T.Alto ME Diesel
Fiat,5025,46234,2010,Ducato, Maxi. Curta 2.3 T.Alto ME Diesel
Fiat,5026,116500,32000,Ducato, Maxi. Long. 2.3 T.Alto ME Diesel
Fiat,5026,87187,2017,Ducato, Maxi. Long. 2.3 T.Alto ME Diesel
Fiat,5026,83132,2016,Ducato, Maxi. Long. 2.3 T.Alto ME Diesel
Fiat,5026,76958,2015,Ducato, Maxi. Long. 2.3 T.Alto ME Diesel
Fiat,5026,69922,2014,Ducato, Maxi. Long. 2.3 T.Alto ME Diesel
Fiat,5026,63861,2013,Ducato, Maxi. Long. 2.3 T.Alto ME Diesel
Fiat,5026,59445,2012,Ducato, Maxi. Long. 2.3 T.Alto ME Diesel
Fiat,5026,53393,2011,Ducato, Maxi. Long. 2.3 T.Alto ME Diesel
Fiat,5026,46289,2010,Ducato, Maxi. Long. 2.3 T.Alto ME Diesel
Fiat,457,42472,2009,Ducato, MaxiCargo/Furgão Maxi 2.8 TB Dies
Fiat,457,41158,2008,Ducato, MaxiCargo/Furgão Maxi 2.8 TB Dies
Fiat,457,39757,2007,Ducato, MaxiCargo/Furgão Maxi 2.8 TB Dies
Fiat,5027,127500,32000,Ducato, Minibus 2.3 ME Diesel
Fiat,5027,95588,2017,Ducato, Minibus 2.3 ME Diesel
Fiat,5027,89402,2016,Ducato, Minibus 2.3 ME Diesel
Fiat,5027,79419,2015,Ducato, Minibus 2.3 ME Diesel
Fiat,5027,75210,2014,Ducato, Minibus 2.3 ME Diesel
Fiat,5027,72021,2013,Ducato, Minibus 2.3 ME Diesel
Fiat,5027,66320,2012,Ducato, Minibus 2.3 ME Diesel
Fiat,5027,60230,2011,Ducato, Minibus 2.3 ME Diesel
Fiat,5027,56585,2010,Ducato, Minibus 2.3 ME Diesel
Fiat,5028,136560,32000,Ducato, Minibus 2.3 T.Alto ME Diesel
Fiat,5028,107071,2017,Ducato, Minibus 2.3 T.Alto ME Diesel
Fiat,5028,102611,2016,Ducato, Minibus 2.3 T.Alto ME Diesel
Fiat,5028,95162,2015,Ducato, Minibus 2.3 T.Alto ME Diesel
Fiat,5028,80935,2014,Ducato, Minibus 2.3 T.Alto ME Diesel
Fiat,5028,77034,2013,Ducato, Minibus 2.3 T.Alto ME Diesel
Fiat,5028,68102,2012,Ducato, Minibus 2.3 T.Alto ME Diesel
Fiat,5028,62756,2011,Ducato, Minibus 2.3 T.Alto ME Diesel
Fiat,5028,58955,2010,Ducato, Minibus 2.3 T.Alto ME Diesel
Fiat,459,54397,2009,Ducato, Minibus 2.8 Turbo Diesel
Fiat,459,48116,2008,Ducato, Minibus 2.8 Turbo Diesel
Fiat,459,45142,2007,Ducato, Minibus 2.8 Turbo Diesel
Fiat,460,54774,2009,Ducato, Mult/ Vetrato 2.8 T.Alto TB Dies.
Fiat,460,52298,2008,Ducato, Mult/ Vetrato 2.8 T.Alto TB Dies.
Fiat,460,50595,2007,Ducato, Mult/ Vetrato 2.8 T.Alto TB Dies.
Fiat,461,51276,2008,Ducato, Mult/ Vetrato 2.8 T.Baixo TB Dies
Fiat,461,48164,2007,Ducato, Mult/ Vetrato 2.8 T.Baixo TB Dies
Fiat,5029,120000,32000,Ducato, Multi Long. 2.3 T.Alto ME Diesel
Fiat,5029,95575,2017,Ducato, Multi Long. 2.3 T.Alto ME Diesel
Fiat,5029,84237,2016,Ducato, Multi Long. 2.3 T.Alto ME Diesel
Fiat,5029,79032,2015,Ducato, Multi Long. 2.3 T.Alto ME Diesel
Fiat,5029,75145,2014,Ducato, Multi Long. 2.3 T.Alto ME Diesel
Fiat,5029,71955,2013,Ducato, Multi Long. 2.3 T.Alto ME Diesel
Fiat,5029,66221,2012,Ducato, Multi Long. 2.3 T.Alto ME Diesel
Fiat,5029,60142,2011,Ducato, Multi Long. 2.3 T.Alto ME Diesel
Fiat,5029,56406,2010,Ducato, Multi Long. 2.3 T.Alto ME Diesel
Fiat,473,25379,2013,Fiorino, Furg.1.5/1.3/1.3 Fire/1.3 F.Flex
Fiat,473,22707,2012,Fiorino, Furg.1.5/1.3/1.3 Fire/1.3 F.Flex
Fiat,473,20713,2011,Fiorino, Furg.1.5/1.3/1.3 Fire/1.3 F.Flex
Fiat,473,19730,2010,Fiorino, Furg.1.5/1.3/1.3 Fire/1.3 F.Flex
Fiat,473,18659,2009,Fiorino, Furg.1.5/1.3/1.3 Fire/1.3 F.Flex
Fiat,473,17142,2008,Fiorino, Furg.1.5/1.3/1.3 Fire/1.3 F.Flex
Fiat,473,15927,2007,Fiorino, Furg.1.5/1.3/1.3 Fire/1.3 F.Flex
Fiat,6662,42460,2016,Fiorino, Furgão Celeb. EVO 1.4 Flex 8V 2p
Fiat,6662,39093,2015,Fiorino, Furgão Celeb. EVO 1.4 Flex 8V 2p
Fiat,6662,33626,2014,Fiorino, Furgão Celeb. EVO 1.4 Flex 8V 2p
Fiat,6663,53924,32000,Fiorino, Furgão EVO 1.4 Flex 8V 2p
Fiat,6663,45885,2018,Fiorino, Furgão EVO 1.4 Flex 8V 2p
Fiat,6663,42569,2017,Fiorino, Furgão EVO 1.4 Flex 8V 2p
Fiat,6663,40150,2016,Fiorino, Furgão EVO 1.4 Flex 8V 2p
Fiat,6663,35751,2015,Fiorino, Furgão EVO 1.4 Flex 8V 2p
Fiat,6663,32112,2014,Fiorino, Furgão EVO 1.4 Flex 8V 2p
Fiat,7751,61328,32000,Fiorino, Furgão Work. HARD 1.4 Flex 8V 2p
Fiat,7751,55650,2018,Fiorino, Furgão Work. HARD 1.4 Flex 8V 2p
Fiat,7751,53570,2017,Fiorino, Furgão Work. HARD 1.4 Flex 8V 2p
Fiat,5618,110506,32000,Freemont, 2.4 16V 5p Aut.
Fiat,5618,93898,2016,Freemont, 2.4 16V 5p Aut.
Fiat,5618,86228,2015,Freemont, 2.4 16V 5p Aut.
Fiat,5618,68198,2014,Freemont, 2.4 16V 5p Aut.
Fiat,5618,60552,2013,Freemont, 2.4 16V 5p Aut.
Fiat,5618,52347,2012,Freemont, 2.4 16V 5p Aut.
Fiat,5925,49352,32000,Grand, Siena ATTRAC. 1.4 EVO F.Flex 8V
Fiat,5925,45320,2018,Grand, Siena ATTRAC. 1.4 EVO F.Flex 8V
Fiat,5925,43168,2017,Grand, Siena ATTRAC. 1.4 EVO F.Flex 8V
Fiat,5925,39291,2016,Grand, Siena ATTRAC. 1.4 EVO F.Flex 8V
Fiat,5925,36386,2015,Grand, Siena ATTRAC. 1.4 EVO F.Flex 8V
Fiat,5925,33324,2014,Grand, Siena ATTRAC. 1.4 EVO F.Flex 8V
Fiat,5925,32153,2013,Grand, Siena ATTRAC. 1.4 EVO F.Flex 8V
Fiat,5925,28217,2012,Grand, Siena ATTRAC. 1.4 EVO F.Flex 8V
Fiat,7824,44584,32000,Grand, Siena ATTRACTIVE 1.0 Flex 8V 4p
Fiat,7824,40452,2018,Grand, Siena ATTRACTIVE 1.0 Flex 8V 4p
Fiat,7824,38099,2017,Grand, Siena ATTRACTIVE 1.0 Flex 8V 4p
Fiat,6955,39745,2015,Grand, Siena ESSEN. ITALIA Dual. 1.6 Flex
Fiat,6488,60720,32000,Grand, Siena ESSEN.SUBLIME 1.6 Flex
Fiat,6488,53911,2018,Grand, Siena ESSEN.SUBLIME 1.6 Flex
Fiat,6488,49572,2017,Grand, Siena ESSEN.SUBLIME 1.6 Flex
Fiat,6488,45230,2016,Grand, Siena ESSEN.SUBLIME 1.6 Flex
Fiat,6488,42824,2015,Grand, Siena ESSEN.SUBLIME 1.6 Flex
Fiat,6488,39496,2014,Grand, Siena ESSEN.SUBLIME 1.6 Flex
Fiat,6488,37701,2013,Grand, Siena ESSEN.SUBLIME 1.6 Flex
Fiat,6489,65137,32000,Grand, Siena ESSEN.SUBLIME Dual. 1.6 Flex
Fiat,6489,56658,2018,Grand, Siena ESSEN.SUBLIME Dual. 1.6 Flex
Fiat,6489,50902,2017,Grand, Siena ESSEN.SUBLIME Dual. 1.6 Flex
Fiat,6489,45193,2016,Grand, Siena ESSEN.SUBLIME Dual. 1.6 Flex
Fiat,6489,40878,2015,Grand, Siena ESSEN.SUBLIME Dual. 1.6 Flex
Fiat,6489,37151,2014,Grand, Siena ESSEN.SUBLIME Dual. 1.6 Flex
Fiat,5926,54269,32000,Grand, Siena ESSENCE 1.6 Flex 16V
Fiat,5926,49338,2018,Grand, Siena ESSENCE 1.6 Flex 16V
Fiat,5926,47390,2017,Grand, Siena ESSENCE 1.6 Flex 16V
Fiat,5926,42469,2016,Grand, Siena ESSENCE 1.6 Flex 16V
Fiat,5926,38659,2015,Grand, Siena ESSENCE 1.6 Flex 16V
Fiat,5926,35205,2014,Grand, Siena ESSENCE 1.6 Flex 16V
Fiat,5926,33115,2013,Grand, Siena ESSENCE 1.6 Flex 16V
Fiat,5926,27777,2012,Grand, Siena ESSENCE 1.6 Flex 16V
Fiat,5927,59887,32000,Grand, Siena ESSENCE Dual. 1.6 Flex 16V
Fiat,5927,55043,2018,Grand, Siena ESSENCE Dual. 1.6 Flex 16V
Fiat,5927,49945,2017,Grand, Siena ESSENCE Dual. 1.6 Flex 16V
Fiat,5927,43254,2016,Grand, Siena ESSENCE Dual. 1.6 Flex 16V
Fiat,5927,39936,2015,Grand, Siena ESSENCE Dual. 1.6 Flex 16V
Fiat,5927,35881,2014,Grand, Siena ESSENCE Dual. 1.6 Flex 16V
Fiat,5927,32764,2013,Grand, Siena ESSENCE Dual. 1.6 Flex 16V
Fiat,5927,29104,2012,Grand, Siena ESSENCE Dual. 1.6 Flex 16V
Fiat,6956,38640,2015,Grand, Siena ESSENCE ITALIA 1.6 Flex 16V
Fiat,5928,43790,2016,Grand, Siena TETRAFUEL 1.4 Evo F. Flex 8V
Fiat,5928,38443,2015,Grand, Siena TETRAFUEL 1.4 Evo F. Flex 8V
Fiat,5928,34184,2014,Grand, Siena TETRAFUEL 1.4 Evo F. Flex 8V
Fiat,5928,32496,2013,Grand, Siena TETRAFUEL 1.4 Evo F. Flex 8V
Fiat,7504,58050,2016,Idea, A.Ext./A..Ext.Loc.Dual. 1.8 Flex 5p
Fiat,4966,52345,2016,Idea, Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p
Fiat,4966,44888,2015,Idea, Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p
Fiat,4966,38410,2014,Idea, Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p
Fiat,4966,35584,2013,Idea, Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p
Fiat,4966,33144,2012,Idea, Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p
Fiat,4966,31788,2011,Idea, Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p
Fiat,4966,26854,2010,Idea, Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p
Fiat,7505,49478,2016,Idea, Adv.Ext./Adv.Ext. Loc. 1.8 Flex 5p
Fiat,4160,50467,2016,Idea, Advent./ Adv.LOCKER 1.8 mpi Flex 5p
